"MEG_ID"	"Broadclass"	"Class"	"Mechanism"	"Gene"
"6032"	"MEG_25"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC3"
"6033"	"MEG_5940"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"
"6034"	"MEG_303"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"6035"	"MEG_659"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
"6036"	"MEG_4918"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"6037"	"MEG_5020"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"6038"	"MEG_5484"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"6039"	"MEG_628"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
"6040"	"MEG_4861"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"6041"	"MEG_5512"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"6042"	"MEG_6250"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"6043"	"MEG_3667"	"Drugs"	"Lipopeptides"	"Colistin_phosphoethanolamine_transferase"	"MCR"
"6044"	"MEG_2255"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"6045"	"MEG_4175"	"Metals"	"Nickel_resistance"	"Nickel_ABC_efflux_regulator"	"NIKR"
"6046"	"MEG_5010"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"6047"	"MEG_425"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"
"6048"	"MEG_5452"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"6049"	"MEG_4146"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"NDM"
"6050"	"MEG_6476"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"6051"	"MEG_4271"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"OKP"
"6052"	"MEG_1421"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"6053"	"MEG_637"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
"6054"	"MEG_3367"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"IMP"
"6055"	"MEG_1386"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"6056"	"MEG_2186"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"6057"	"MEG_5979"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"
"6058"	"MEG_3571"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"LEN"
"6059"	"MEG_6852"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"6060"	"MEG_3718"	"Drugs"	"Lipopeptides"	"Colistin_phosphoethanolamine_transferase"	"MCR"
"6061"	"MEG_6304"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"6062"	"MEG_5910"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"
"6063"	"MEG_2507"	"Drugs"	"Trimethoprim"	"Dihydrofolate_reductase"	"DFRA"
"6064"	"MEG_5562"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"6065"	"MEG_1760"	"Drugs"	"Phenicol"	"Phenicol_resistance_MFS_efflux_pumps"	"CMLA"
"6066"	"MEG_651"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
"6067"	"MEG_4846"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"6068"	"MEG_119"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"6069"	"MEG_4871"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"6070"	"MEG_38"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC3"
"6071"	"MEG_6906"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"6072"	"MEG_6396"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"6073"	"MEG_1666"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"CFIA"
"6074"	"MEG_6911"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"6075"	"MEG_1408"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"6076"	"MEG_5490"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"6077"	"MEG_5669"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"6078"	"MEG_5176"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"6079"	"MEG_1392"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"6080"	"MEG_7362"	"Drugs"	"Glycopeptides"	"VanC-type_resistance_protein"	"VANC"
"6081"	"MEG_4795"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"6082"	"MEG_3560"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"LEN"
"6083"	"MEG_3308"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"IMI"
"6084"	"MEG_2588"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"DHA"
"6085"	"MEG_2620"	"Drugs"	"Trimethoprim"	"Dihydrofolate_reductase"	"DHFR|RequiresSNPConfirmation"
"6086"	"MEG_1440"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"6087"	"MEG_5999"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"
"6088"	"MEG_4254"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"OKP"
"6089"	"MEG_4674"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"6090"	"MEG_3385"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"IMP"
"6091"	"MEG_908"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"6092"	"MEG_5879"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"
"6093"	"MEG_6821"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"6094"	"MEG_2628"	"Drugs"	"Trimethoprim"	"Dihydrofolate_reductase"	"DHFR|RequiresSNPConfirmation"
"6095"	"MEG_1132"	"Drugs"	"Rifampin"	"Rifampin_ADP-ribosyltransferase_Arr"	"ARR"
"6096"	"MEG_6459"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"6097"	"MEG_920"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"6098"	"MEG_2812"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMC"
"6099"	"MEG_2540"	"Drugs"	"Trimethoprim"	"Dihydrofolate_reductase"	"DFRA"
"6100"	"MEG_3307"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"IMI"
"6101"	"MEG_1990"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"6102"	"MEG_1866"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"6103"	"MEG_4706"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"6104"	"MEG_6757"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"6105"	"MEG_2290"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"6106"	"MEG_6349"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"6107"	"MEG_2623"	"Drugs"	"Trimethoprim"	"Dihydrofolate_reductase"	"DHFR|RequiresSNPConfirmation"
"6108"	"MEG_1962"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"6109"	"MEG_3154"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"GOB"
"6110"	"MEG_2533"	"Drugs"	"Trimethoprim"	"Dihydrofolate_reductase"	"DFRA"
"6111"	"MEG_5542"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"6112"	"MEG_3342"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"IMP"
"6113"	"MEG_1452"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"6114"	"MEG_3353"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"IMP"
"6115"	"MEG_1917"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"6116"	"MEG_7576"	"Drugs"	"Glycopeptides"	"VanC-type_resistance_protein"	"VANXYC"
"6117"	"MEG_5145"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"6118"	"MEG_2567"	"Drugs"	"Trimethoprim"	"Dihydrofolate_reductase"	"DFRB"
"6119"	"MEG_4460"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"6120"	"MEG_1598"	"Drugs"	"Phenicol"	"Chloramphenicol_acetyltransferases"	"CATB|RequiresSNPConfirmation"
"6121"	"MEG_3561"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"LEN"
"6122"	"MEG_1791"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"6123"	"MEG_6579"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"SULI"
"6124"	"MEG_4718"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"6125"	"MEG_5978"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"
"6126"	"MEG_3322"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"IMP"
"6127"	"MEG_5712"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"6128"	"MEG_7647"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"VEB"
"6129"	"MEG_1854"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"6130"	"MEG_4525"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"6131"	"MEG_4619"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"6132"	"MEG_2160"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"6133"	"MEG_4660"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"6134"	"MEG_538"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
"6135"	"MEG_6376"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"6136"	"MEG_6920"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"6137"	"MEG_5595"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"6138"	"MEG_602"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
"6139"	"MEG_2233"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"6140"	"MEG_1446"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"6141"	"MEG_1765"	"Drugs"	"Phenicol"	"Phenicol_resistance_MFS_efflux_pumps"	"CMLA"
"6142"	"MEG_6266"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"6143"	"MEG_320"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"6144"	"MEG_2388"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"6145"	"MEG_5732"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"6146"	"MEG_3319"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"IMP"
"6147"	"MEG_490"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"
"6148"	"MEG_3467"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"KPC"
"6149"	"MEG_7648"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"VEB"
"6150"	"MEG_4471"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"6151"	"MEG_6845"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"6152"	"MEG_6008"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"
"6153"	"MEG_4610"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"6154"	"MEG_4793"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"6155"	"MEG_6332"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"6156"	"MEG_2486"	"Drugs"	"Trimethoprim"	"Dihydrofolate_reductase"	"DFRA"
"6157"	"MEG_2163"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"6158"	"MEG_2299"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"6159"	"MEG_6764"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"6160"	"MEG_6927"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"6161"	"MEG_5039"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"6162"	"MEG_7567"	"Drugs"	"Glycopeptides"	"VanD-type_resistance_protein"	"VANXD"
"6163"	"MEG_5463"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"6164"	"MEG_6217"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"6165"	"MEG_3317"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"IMP"
"6166"	"MEG_4702"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"6167"	"MEG_3338"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"IMP"
"6168"	"MEG_3087"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"GES"
"6169"	"MEG_5913"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"
"6170"	"MEG_5555"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"6171"	"MEG_3122"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"GES"
"6172"	"MEG_2376"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"6173"	"MEG_310"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"6174"	"MEG_1941"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"6175"	"MEG_2420"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"6176"	"MEG_6775"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"6177"	"MEG_525"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
"6178"	"MEG_5160"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"6179"	"MEG_5234"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"6180"	"MEG_298"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"6181"	"MEG_6313"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"6182"	"MEG_5219"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"6183"	"MEG_5464"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"6184"	"MEG_5601"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"6185"	"MEG_2385"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"6186"	"MEG_2312"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"6187"	"MEG_3949"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"MIR"
"6188"	"MEG_2175"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"6189"	"MEG_4627"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"6190"	"MEG_5460"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"6191"	"MEG_4743"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"6192"	"MEG_6353"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"6193"	"MEG_2241"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"6194"	"MEG_621"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
"6195"	"MEG_5650"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"6196"	"MEG_833"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"6197"	"MEG_7774"	"Biocides"	"Multi-biocide_resistance"	"Multi-biocide_RND_efflux_pump"	"VMEA"
"6198"	"MEG_6389"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"6199"	"MEG_4647"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"6200"	"MEG_2267"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"6201"	"MEG_5918"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"
"6202"	"MEG_6829"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"6203"	"MEG_1334"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"6204"	"MEG_3107"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"GES"
"6205"	"MEG_6429"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"6206"	"MEG_6006"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"
"6207"	"MEG_2225"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"6208"	"MEG_2279"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"6209"	"MEG_5009"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"6210"	"MEG_300"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"6211"	"MEG_455"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"
"6212"	"MEG_742"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT2-DPRIME"
"6213"	"MEG_2177"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"6214"	"MEG_2221"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"6215"	"MEG_1377"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"6216"	"MEG_380"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"ABES"
"6217"	"MEG_2379"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"6218"	"MEG_5268"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"6219"	"MEG_159"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"6220"	"MEG_2183"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"6221"	"MEG_3348"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"IMP"
"6222"	"MEG_5992"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"
"6223"	"MEG_617"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
"6224"	"MEG_7579"	"Drugs"	"Glycopeptides"	"VanC-type_resistance_protein"	"VANXYC"
"6225"	"MEG_2558"	"Drugs"	"Trimethoprim"	"Dihydrofolate_reductase"	"DFRB"
"6226"	"MEG_2337"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"6227"	"MEG_615"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
"6228"	"MEG_231"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"6229"	"MEG_6715"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"6230"	"MEG_5873"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRA"
"6231"	"MEG_3350"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"IMP"
"6232"	"MEG_3261"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"HERA"
"6233"	"MEG_7355"	"Drugs"	"Glycopeptides"	"VanB-type_resistance_protein"	"VANB"
"6234"	"MEG_2282"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"6235"	"MEG_548"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
"6236"	"MEG_4418"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"6237"	"MEG_2374"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"6238"	"MEG_6838"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"6239"	"MEG_6923"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"6240"	"MEG_1898"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"6241"	"MEG_5577"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"6242"	"MEG_4845"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"6243"	"MEG_5652"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"6244"	"MEG_4975"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"6245"	"MEG_5880"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"
"6246"	"MEG_7375"	"Drugs"	"Glycopeptides"	"VanC-type_resistance_protein"	"VANC"
"6247"	"MEG_5489"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"6248"	"MEG_5620"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"6249"	"MEG_1447"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"6250"	"MEG_6467"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"6251"	"MEG_1769"	"Drugs"	"Phenicol"	"Phenicol_resistance_MFS_efflux_pumps"	"CMLA"
"6252"	"MEG_6484"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"6253"	"MEG_4701"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"6254"	"MEG_1566"	"Drugs"	"Phenicol"	"Chloramphenicol_acetyltransferases"	"CATA"
"6255"	"MEG_6472"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"6256"	"MEG_1914"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"6257"	"MEG_5698"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"6258"	"MEG_1514"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CARB"
"6259"	"MEG_1639"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"CCRA"
"6260"	"MEG_5285"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"OXY"
"6261"	"MEG_1961"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"6262"	"MEG_1977"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"6263"	"MEG_6237"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"6264"	"MEG_5435"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"6265"	"MEG_6672"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"6266"	"MEG_20"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC3"
"6267"	"MEG_2564"	"Drugs"	"Trimethoprim"	"Dihydrofolate_reductase"	"DFRB"
"6268"	"MEG_2247"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"6269"	"MEG_6536"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"SMTA"
"6270"	"MEG_5994"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"
"6271"	"MEG_5947"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"
"6272"	"MEG_2609"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"DHA"
"6273"	"MEG_6432"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"6274"	"MEG_5015"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"6275"	"MEG_6417"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"6276"	"MEG_7718"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"VIM"
"6277"	"MEG_4671"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"6278"	"MEG_3951"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"MIR"
"6279"	"MEG_1391"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"6280"	"MEG_4869"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"6281"	"MEG_3358"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"IMP"
"6282"	"MEG_4563"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"6283"	"MEG_5724"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"6284"	"MEG_5631"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"6285"	"MEG_146"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"6286"	"MEG_3704"	"Drugs"	"Lipopeptides"	"Colistin_phosphoethanolamine_transferase"	"MCR"
"6287"	"MEG_5717"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"6288"	"MEG_5916"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"
"6289"	"MEG_6017"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRS"
"6290"	"MEG_4780"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"6291"	"MEG_1994"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"6292"	"MEG_1766"	"Drugs"	"Phenicol"	"Phenicol_resistance_MFS_efflux_pumps"	"CMLA"
"6293"	"MEG_1920"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"6294"	"MEG_1790"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"6295"	"MEG_1326"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"6296"	"MEG_2399"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"6297"	"MEG_230"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"6298"	"MEG_3031"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"FOX"
"6299"	"MEG_4906"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"6300"	"MEG_5537"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"6301"	"MEG_151"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"6302"	"MEG_1955"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"6303"	"MEG_5996"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"
"6304"	"MEG_5036"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"6305"	"MEG_4485"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"6306"	"MEG_4373"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"ORN"
"6307"	"MEG_7653"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"VEB"
"6308"	"MEG_4157"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"NDM"
"6309"	"MEG_1865"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
